ID,Name,Age,Nationality,Overall,Potential,Club,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Real Face,Joined,Contract Valid Until,Height,Weight,Release Clause,Kit Number,Best Overall Rating,Position_clean,Body Type Clean,Attacking Work Rate,Defensive Work Rate,Loaned From_clean
204308,H. Van Crombrugge,29,Belgium,76,78,RSC Anderlecht,6000000.0,18000.0,1301,Left,1.0,2.0,1.0,No,2019-08-01,2025,,3.628736,€9.5M,30.0,,GK,Normal,Medium,Medium,
269130,22 Hu Jiajin,16,China PR,46,60,Shenzhen FC,110000.0,500.0,1300,Right,1.0,3.0,2.0,No,2022-05-01,2026,,2.721552,€239K,37.0,,RES,Normal,Medium,Medium,
271237,B. Smales-Braithwaite,20,England,54,63,Barrow,240000.0,1000.0,1300,Right,1.0,2.0,2.0,No,2022-08-02,2023,,3.175144,€468K,17.0,,RES,Normal,Medium,Medium,
254133,20 S. Palmucci,18,Italy,51,70,Pescara,80000.0,500.0,1300,Right,1.0,3.0,2.0,No,2019-11-03,2023,,2.721552,€174K,15.0,,RES,Lean,Medium,Medium,
261194,22 L. Forsberg,18,Sweden,52,66,AIK,180000.0,500.0,1300,Right,1.0,3.0,2.0,No,2021-02-22,2023,,2.721552,€338K,14.0,,SUB,Lean,High,Medium,
258277,A. Chilili,19,Romania,52,68,FC Voluntari,190000.0,1000.0,1300,Right,1.0,2.0,2.0,No,2019-07-01,2024,,3.175144,€375K,35.0,,RES,Lean,Medium,Medium,
268561,B. Ghalidi,17,Belgium,56,72,Standard de Liège,350000.0,550.0,1300,Right,1.0,3.0,3.0,No,2022-07-01,2023,,2.721552,€744K,37.0,,SUB,Lean,Medium,Medium,
5479,20 Casillas,38,Spain,79,79,FC Porto,1300000.0,8000.0,1300,Left,4.0,2.0,1.0,Yes,2015-07-12,2020,,3.628736,€2.6M,1.0,,RES,Normal,Medium,Medium,
254923,20 Jung Chang Yong,20,Korea Republic,53,63,Incheon United FC,100000.0,700.0,1300,Right,1.0,4.0,2.0,No,2020-01-06,2023,,2.721552,€145K,39.0,,RES,Normal,High,Low,
267718,S. Akanbi,18,England,51,68,Cambridge United,150000.0,600.0,1300,Left,1.0,4.0,2.0,No,2022-05-26,2024,,3.175144,€356K,33.0,,RES,Lean,Medium,Medium,
257965,H. Al Slais,21,Saudi Arabia,54,63,Al Fateh,240000.0,4000.0,1299,Right,1.0,3.0,2.0,No,2022-07-31,2026,,3.628736,€444K,45.0,,RES,Normal,Medium,Medium,
266487,22 Kim Ju Sung,19,Korea Republic,51,63,Gangwon FC,130000.0,650.0,1299,Right,1.0,3.0,2.0,No,2022-01-07,2026,,3.175144,€189K,30.0,,RES,Normal,Medium,Medium,
650,08 S. Baumgart,35,Germany,67,71,FC Energie Cottbus,0.0,0.0,1299,Right,3.0,3.0,1.0,,,2007,,3.175144,,2.0,,RES,,,,
255401,S. González,21,Chile,60,72,CD Antofagasta,575000.0,900.0,1299,Right,1.0,2.0,2.0,No,2020-01-01,2022,,3.628736,€891K,4.0,,RES,Normal,Medium,Medium,
257403,21 G. Helling,18,Norway,53,67,Mjøndalen IF,220000.0,500.0,1299,Right,1.0,2.0,2.0,No,2019-06-30,2024,,3.175144,€413K,25.0,,RES,Lean,Medium,Medium,
268680,F. Giraudo,23,Italy,53,59,Urbs Reggina 1914 ,140000.0,500.0,1299,Left,1.0,3.0,2.0,No,2022-03-14,2024,,3.628736,€245K,98.0,,SUB,Lean,Medium,Medium,
252777,20 A. Chukwu,18,Nigeria,53,70,Salford City,120000.0,1000.0,1299,Right,1.0,3.0,2.0,No,2017-07-01,2020,,3.175144,€285K,36.0,,SUB,Lean,Medium,Low,
265461,22 Papuia,21,India,51,63,FC Goa,140000.0,500.0,1299,Right,1.0,4.0,2.0,No,2021-09-03,2022,,3.175144,€217K,41.0,,SUB,Lean,Medium,High,
254314,20 J. West,18,England,51,66,Sheffield Wednesday,70000.0,1000.0,1299,Left,1.0,3.0,2.0,No,2018-05-04,2020,,3.175144,€177K,53.0,,RES,Lean,Medium,Medium,
258249,22 J. Majsterek,21,Poland,55,65,Jagiellonia Białystok,275000.0,1000.0,1299,Right,1.0,2.0,2.0,No,2020-08-13,2023,,3.628736,€426K,39.0,,RES,Normal,Medium,Medium,
227290,M. Dmitrović,30,Serbia,80,81,Sevilla FC,16000000.0,25000.0,1299,Left,1.0,2.0,1.0,Yes,2021-07-04,2025,,4.082328,€34.8M,1.0,,SUB,Stocky,Medium,Medium,
253408,20 E. Teggart,17,Northern Ireland,50,72,Portsmouth,60000.0,500.0,1299,Left,1.0,3.0,3.0,No,2019-07-01,2023,,2.721552,€165K,36.0,,RES,Lean,High,Medium,
259333,21 K. Tøsse,23,Norway,51,57,Kristiansund BK,90000.0,600.0,1299,Left,1.0,2.0,2.0,No,2020-10-05,2024,,3.175144,€131K,33.0,,RES,Normal,Medium,Medium,
261610,22 S. Inoue,21,Japan,57,66,Avispa Fukuoka,350000.0,550.0,1298,Right,1.0,3.0,2.0,No,2021-10-15,2023,,3.628736,€508K,26.0,,RES,Normal,Medium,Medium,
254504,20 H. Jenset,19,Norway,52,60,Molde FK,60000.0,600.0,1298,Right,1.0,3.0,2.0,No,2019-12-01,2023,,3.175144,€90K,41.0,,RES,Lean,Medium,Medium,
252891,21 J. Hope,18,England,51,70,Grimsby Town,140000.0,500.0,1298,Left,1.0,3.0,2.0,No,2019-07-01,2021,,3.175144,€333K,28.0,,SUB,Lean,Medium,Medium,
266349,22 S. Mizoguchi,17,Japan,53,63,Kashima Antlers,180000.0,500.0,1298,Left,1.0,3.0,2.0,No,2022-01-11,2023,,2.721552,€261K,28.0,,RES,Normal,Medium,High,
263237,T. Williams,17,United States,53,73,Orlando City Soccer Club,240000.0,500.0,1298,Left,1.0,3.0,2.0,No,2021-06-15,2024,,3.175144,€600K,68.0,,SUB,Normal,Medium,Medium,
258201,21 Ö. Tatlısu,23,Turkey,56,62,Gençlerbirliği SK,200000.0,2000.0,1298,Left,1.0,3.0,2.0,No,2017-07-01,2021,,3.628736,€242K,33.0,,SUB,Normal,Low,High,
264367,22 K. Lopata,19,Poland,57,72,Sheffield United,375000.0,2000.0,1298,Right,1.0,2.0,2.0,No,2020-07-01,2024,,3.628736,€947K,35.0,,RES,Normal,Medium,Medium,
233306,D. Henderson,25,England,79,82,Nottingham Forest,18000000.0,76000.0,1298,Right,2.0,3.0,1.0,Yes,,"Jun 30, 2023",,3.628736,,1.0,,GK,Normal,Medium,Medium,Manchester United
260639,21 M. Mert,21,Turkey,58,67,Gençlerbirliği SK,425000.0,2000.0,1298,Left,1.0,2.0,2.0,No,2018-10-31,2023,,3.175144,€935K,14.0,,RES,Lean,Low,Medium,
252826,20 F. Çetinkaya,18,Turkey,59,74,Kasimpaşa SK,300000.0,600.0,1298,Right,1.0,2.0,2.0,No,2019-07-01,2020,,3.628736,€788K,57.0,,RES,Lean,Medium,Medium,
268962,22 Zhang Hongjiang,24,China PR,48,54,Chongqing Liangjiang Athletic,70000.0,1000.0,1298,Right,1.0,3.0,2.0,No,2022-04-27,2026,,3.175144,€123K,37.0,,SUB,Normal,Medium,Medium,
256272,21 Y. Langesberg,26,Germany,61,64,Sportclub Verl,375000.0,500.0,1297,Right,1.0,3.0,2.0,No,2019-07-01,2021,,3.628736,€572K,5.0,,SUB,Normal,Medium,Medium,
266018,22 K. Mori,21,Japan,56,66,Kashiwa Reysol,325000.0,2000.0,1297,Right,1.0,2.0,2.0,No,2022-01-30,2023,,3.628736,€471K,39.0,,RES,Normal,Medium,Medium,
266620,S. Al Muwallad,20,Saudi Arabia,50,59,Al Shabab,100000.0,4000.0,1297,Right,1.0,3.0,2.0,No,2021-08-14,2027,,3.175144,€190K,32.0,,RES,Normal,Medium,Medium,
261274,21 F. Seidel,16,Germany,50,65,SpVgg Unterhaching,110000.0,500.0,1297,Right,1.0,3.0,2.0,No,2021-01-27,2023,,1.814368,€228K,46.0,,RES,Lean,Medium,Medium,
216913,14 F. Dauda,28,Ghana,71,72,Orlando Pirates,850000.0,25000.0,1297,Right,1.0,3.0,1.0,No,2013-07-01,2016,,3.175144,,40.0,,SUB,Normal,Medium,Medium,
264043,22 M. Voss,19,Denmark,52,66,Vejle Boldklub,180000.0,850.0,1297,Right,1.0,2.0,2.0,No,2021-07-01,2021,,2.721552,€338K,36.0,,RES,Normal,High,Medium,
230182,Lucas Mantela,22,Brazil,82,82,Palmeiras,27000000.0,33000.0,1297,Right,1.0,3.0,1.0,No,2022-06-20,2025,,3.175144,€48.6M,1.0,,GK,Normal,Medium,Medium,
267995,J. Ragen,23,United States,60,67,Seattle Sounders FC,450000.0,1000.0,1297,Right,1.0,2.0,2.0,No,2022-02-14,2022,,4.082328,€765K,25.0,,SUB,Normal,Medium,Medium,
254795,20 T. Daverveld,19,Netherlands,58,72,PSV,250000.0,1000.0,1297,Right,1.0,3.0,2.0,No,2019-12-21,2020,,3.175144,€506K,53.0,,RES,Normal,Medium,Medium,
270503,L. Carlstrand,17,Sweden,53,74,IFK Göteborg,300000.0,500.0,1297,Right,1.0,3.0,2.0,No,2022-01-01,2026,,3.175144,€675K,16.0,,SUB,Normal,High,Medium,
255034,21 Lee Ki Woon,23,Korea Republic,54,61,Ulsan Hyundai FC,200000.0,1000.0,1297,Right,1.0,3.0,2.0,No,2020-01-10,2024,,3.628736,€300K,45.0,,SUB,Normal,Medium,Medium,
260001,N. Eile,19,Sweden,59,75,Mjällby AIF,550000.0,700.0,1296,Right,1.0,3.0,2.0,No,,"Dec 31, 2022",,3.628736,,4.0,,RCB,Lean,Medium,Medium,Malmö FF
227127,Álex Remiro,27,Spain,82,84,Real Sociedad,28000000.0,34000.0,1296,Right,1.0,4.0,1.0,No,2019-07-01,2027,,3.175144,€60.9M,1.0,,GK,Lean,Medium,Medium,
267486,22 A. Hunziker,18,Switzerland,52,72,FC Basel 1893,220000.0,950.0,1296,Right,1.0,2.0,2.0,No,2021-07-01,2025,,3.628736,€550K,32.0,,RES,Normal,Medium,Medium,
255113,21 Lee Hyung Kyeong,22,Korea Republic,54,62,Ulsan Hyundai FC,240000.0,1000.0,1296,Right,1.0,3.0,2.0,No,2020-01-09,2022,,3.628736,€360K,55.0,,RES,Normal,Medium,Medium,
268604,J. Muir,20,Australia,53,64,Perth Glory,190000.0,650.0,1296,Right,1.0,3.0,2.0,No,2022-04-13,2023,,3.175144,€276K,37.0,,RES,Normal,Medium,Medium,
252841,21 Z. Al Oyouni,17,England,53,71,Lincoln City,220000.0,500.0,1296,Right,1.0,3.0,2.0,No,2019-07-01,2022,,2.721552,€523K,34.0,,RES,Normal,Medium,Medium,
256279,21 A. Velagić,28,Germany,61,61,Türkgücü München,275000.0,950.0,1296,Right,1.0,3.0,2.0,No,2019-08-09,2021,,3.628736,€399K,30.0,,SUB,Normal,Medium,Medium,
267945,22 Choi Jae Hyuk,17,Korea Republic,52,67,Jeju United FC,180000.0,500.0,1296,Right,1.0,3.0,3.0,No,2020-12-31,2026,,2.721552,€338K,33.0,,SUB,Normal,High,Medium,
266678,22 L. Buhanga,19,France,56,67,En Avant de Guingamp,300000.0,750.0,1296,Right,1.0,2.0,2.0,No,2022-01-22,2023,,3.175144,€585K,35.0,,RES,Normal,Medium,Medium,
268957,22 Sun Xipeng,22,China PR,51,56,Chongqing Liangjiang Athletic,90000.0,2000.0,1296,Right,1.0,3.0,2.0,No,2022-04-29,2026,,3.628736,€146K,12.0,,SUB,Lean,Medium,Medium,
263243,K. Lepczyński,20,Poland,55,67,Zagłębie Lubin,275000.0,1000.0,1296,Right,1.0,2.0,2.0,No,2021-07-01,2023,,3.628736,€426K,24.0,,RES,Lean,Medium,Medium,
263734,Diogo Monteiro,17,Portugal,54,78,Servette FC,325000.0,500.0,1296,Right,1.0,3.0,2.0,No,2020-07-15,2023,,3.175144,€796K,35.0,,SUB,Normal,Medium,Medium,
258960,22 Zhu Jiaxuan,22,China PR,48,55,Dalian Professional Football Club,90000.0,2000.0,1296,Right,1.0,2.0,2.0,No,2021-04-23,2025,,3.175144,€158K,40.0,,RES,Lean,Low,Low,
181027,08 Marcelo,20,Brazil,67,69,Figueirense,0.0,0.0,1295,Right,1.0,3.0,1.0,,,2008,,3.628736,,24.0,,RES,,,,
262668,J. Makengo,20,France,56,69,SC Freiburg II,325000.0,550.0,1295,Right,1.0,3.0,2.0,No,2021-07-01,2025,,3.175144,€674K,4.0,,SUB,Lean,Medium,Medium,
259744,22 G. Khosla,25,India,50,53,SC East Bengal FC,60000.0,500.0,1295,Right,1.0,3.0,2.0,No,2020-08-01,2022,,2.721552,€86K,28.0,,LS,Normal,High,Low,
268814,22 Y. Ulaş,17,Turkey,56,70,Yeni Malatyaspor,300000.0,500.0,1295,Right,1.0,3.0,2.0,No,2022-04-10,2023,,3.175144,€773K,2.0,,SUB,Lean,Medium,Medium,
270928,S. Ottiger,19,Switzerland,53,65,FC Luzern,210000.0,1000.0,1295,Right,1.0,3.0,2.0,No,2018-07-01,2024,,3.628736,€347K,74.0,,RES,Normal,Medium,Medium,
254316,21 B. Hughes,21,England,54,66,Sheffield Wednesday,275000.0,2000.0,1295,Right,1.0,4.0,2.0,No,2016-04-25,2021,,3.175144,€578K,35.0,,RES,Normal,High,Medium,
252972,20 D. Di Francesco,18,Italy,56,74,Ascoli,190000.0,500.0,1295,Right,1.0,3.0,2.0,No,2019-08-08,2023,,3.175144,€413K,36.0,,RES,Normal,Medium,Medium,
263830,22 R. Denuit,19,Belgium,54,66,Seraing,240000.0,1000.0,1295,Right,1.0,3.0,2.0,No,2021-07-01,2025,,3.175144,€396K,51.0,,SUB,Normal,Medium,Medium,
253698,22 A. Halder,21,India,50,61,Hyderabad FC,110000.0,500.0,1295,Left,1.0,3.0,2.0,No,2019-09-01,2022,,2.721552,€171K,41.0,,SUB,Lean,Medium,Medium,
257973,21 T. Christiansen,19,Denmark,54,70,Aalborg BK,275000.0,1000.0,1295,Right,1.0,3.0,2.0,No,2020-08-01,2021,,3.628736,€516K,33.0,,SUB,Normal,Medium,Medium,
268360,D. Moreno,20,Chile,55,63,Unión La Calera,275000.0,600.0,1295,Right,1.0,3.0,2.0,No,2022-01-01,2023,,3.175144,€426K,19.0,,RES,Normal,Medium,Medium,
259852,21 J. Vadstrup,16,Denmark,50,67,Lyngby BK,110000.0,500.0,1294,Left,1.0,2.0,2.0,No,2020-12-06,2024,,3.175144,€206K,34.0,,SUB,Normal,Medium,Medium,
258617,J. Ngouabi,19,France,58,74,Stade Malherbe Caen,500000.0,650.0,1294,Right,1.0,3.0,2.0,No,2020-07-01,2023,,3.628736,€1.2M,33.0,,RES,Lean,Medium,Medium,
261117,22 Lee Seok Gyu,21,Korea Republic,50,58,Pohang Steelers,110000.0,1000.0,1294,Right,1.0,3.0,2.0,No,2020-12-04,2022,,3.175144,€160K,25.0,,RES,Normal,Medium,Medium,
264292,22 S. Kerrigan,18,Republic of Ireland,49,59,Finn Harps,100000.0,500.0,1294,Right,1.0,3.0,2.0,No,2021-07-04,2025,,2.721552,€175K,26.0,,RES,Normal,Medium,Medium,
255710,21 B. Calderon,21,Bolivia,59,66,Club Deportivo Oriente Petrolero,425000.0,500.0,1294,Right,1.0,2.0,2.0,No,2020-01-01,2024,,3.628736,€999K,24.0,,LB,Normal,Low,High,
258392,21 D. Longe-King,25,England,57,60,Newport County,190000.0,2000.0,1294,Right,1.0,2.0,2.0,No,2020-08-20,2021,,3.628736,€347K,15.0,,RES,Normal,Medium,Medium,
262027,21 T. Muharemovic,17,Slovenia,58,75,RZ Pellets Wolfsberger AC,475000.0,500.0,1294,Left,1.0,3.0,2.0,No,2020-07-01,2024,,3.175144,€986K,13.0,,SUB,Lean,Medium,Medium,
256419,L. King,18,Scotland,56,76,Rangers FC,375000.0,2000.0,1294,Right,1.0,3.0,2.0,No,2020-03-06,2024,,3.175144,€1.1M,61.0,,RES,Normal,Medium,Medium,
258558,22 A. Chetri,19,India,49,62,Chennaiyin FC,110000.0,500.0,1294,Right,1.0,4.0,2.0,No,2020-08-27,2023,,2.721552,€217K,29.0,,SUB,Lean,Medium,Low,
238205,22 A. Edathodika,34,India,55,55,Jamshedpur FC,40000.0,500.0,1294,Right,1.0,3.0,2.0,No,2021-08-17,2022,,3.175144,€54K,30.0,,SUB,Normal,Medium,Medium,
253483,S. McClelland,20,Northern Ireland,57,73,Barrow,400000.0,8000.0,1294,Right,1.0,2.0,2.0,No,,"Jun 30, 2023",,3.175144,,5.0,,SUB,Lean,Low,Medium,Chelsea
261239,K. Ferguson,22,Scotland,56,64,Harrogate Town,300000.0,1000.0,1293,Right,1.0,2.0,2.0,No,2022-07-01,2023,,3.628736,€585K,24.0,,SUB,Normal,Medium,High,
259160,L. Bell,19,England,51,61,Carlisle United,130000.0,1000.0,1293,Right,1.0,3.0,2.0,No,2020-09-02,2023,,3.175144,€254K,23.0,,RES,Lean,High,Medium,
150724,J. Hart,35,England,76,76,Celtic,825000.0,23000.0,1293,Right,2.0,3.0,1.0,Yes,2021-08-03,2024,,4.082328,€1.5M,1.0,,GK,Normal,Medium,Medium,
257166,22 F. Arthur,21,Germany,59,71,Hull City,525000.0,2000.0,1293,Right,1.0,2.0,2.0,No,2020-07-02,2023,,3.628736,€1.1M,25.0,,RES,Stocky,Medium,High,
256360,22 K. Phillips,17,England,52,64,Bristol Rovers,180000.0,500.0,1293,Right,1.0,3.0,2.0,No,2020-07-01,2022,,2.721552,€371K,29.0,,RES,Lean,Medium,Medium,
259654,21 L. Ørneborg,17,Denmark,51,65,Lyngby BK,130000.0,500.0,1293,Right,1.0,2.0,2.0,No,2020-11-20,2022,,2.721552,€244K,35.0,,SUB,Lean,High,Medium,
257119,21 L. Wilson,18,England,49,64,Exeter City,110000.0,850.0,1293,Right,1.0,3.0,2.0,No,2020-07-01,2021,,3.175144,€261K,40.0,,RES,Lean,High,Low,
254232,A. Khan,21,India,46,58,Mumbai City FC,120000.0,500.0,1293,Right,1.0,2.0,2.0,No,2019-11-06,2024,,2.26796,€186K,39.0,,RES,Lean,High,Medium,
266388,K. Keller,21,United States,57,69,Austin FC,375000.0,900.0,1293,Right,1.0,2.0,2.0,No,2022-01-11,2022,,3.628736,€638K,15.0,,SUB,Normal,Medium,High,
269125,22 Fu Hao,20,China PR,48,58,Shenzhen FC,100000.0,1000.0,1293,Right,1.0,3.0,2.0,No,2022-04-21,2026,,3.175144,€175K,17.0,,RES,Normal,Medium,High,
257024,21 M. Marleku,20,Kosovo,52,66,FC Luzern,190000.0,2000.0,1293,Right,1.0,3.0,2.0,No,2020-06-24,2024,,3.628736,€394K,39.0,,SUB,Stocky,High,Medium,
265456,22 S. Shirodkar,20,India,50,64,SC East Bengal FC,110000.0,500.0,1293,Right,1.0,3.0,2.0,No,2021-10-01,2022,,3.175144,€217K,43.0,,RES,Lean,Medium,Medium,
255667,21 A. González,28,Venezuela,60,61,Llaneros de Guanare Escuela de Fútbol,230000.0,500.0,1293,Right,1.0,2.0,2.0,No,2020-01-06,2024,,3.175144,€512K,4.0,,RDM,Normal,Low,Medium,
263884,S. Al Mousa,19,Saudi Arabia,53,68,Ettifaq FC,210000.0,2000.0,1292,Right,1.0,3.0,2.0,No,2021-02-03,2026,,3.175144,€478K,26.0,,LCB,Lean,Medium,Medium,
256116,20 O. Tkachuk,21,Ukraine,54,61,Jagiellonia Białystok,100000.0,1000.0,1292,Right,1.0,2.0,2.0,No,2020-02-19,2021,,3.175144,€155K,45.0,,RES,Lean,Medium,Medium,
261477,22 J. Trillo,19,Venezuela,58,67,AC Mineros de Guayana,400000.0,500.0,1292,Right,1.0,3.0,2.0,No,2020-01-01,2023,,2.721552,€940K,31.0,,SUB,Normal,Medium,Medium,
259218,A. D'Silva,24,India,51,58,Hyderabad FC,120000.0,500.0,1292,Right,1.0,3.0,2.0,No,2021-06-18,2024,,3.628736,€186K,12.0,,SUB,Normal,High,Low,
269568,P. Hammer,18,Switzerland,54,75,FC Winterthur,325000.0,500.0,1292,Right,1.0,3.0,2.0,No,2021-07-01,2024,,3.175144,€796K,34.0,,SUB,Normal,Medium,Medium,
264597,22 Chu Sang Hun,21,Korea Republic,51,58,Jeju United FC,120000.0,950.0,1292,Right,1.0,3.0,3.0,No,2021-09-01,2025,,2.721552,€174K,37.0,,RES,Normal,High,Medium,
262364,C. Rowe,26,England,57,61,Sutton United,200000.0,2000.0,1292,Right,1.0,3.0,2.0,No,2020-01-11,2023,,3.628736,€365K,4.0,,SUB,Normal,Medium,Medium,
259601,21 K. Suwama,17,Japan,55,71,Yokohama F. Marinos,300000.0,500.0,1292,Right,1.0,3.0,2.0,No,2020-11-06,2024,,3.175144,€578K,28.0,,RES,Normal,Medium,Medium,
266489,22 Hong Seok Hwan,18,Korea Republic,51,66,Gangwon FC,140000.0,600.0,1292,Right,1.0,3.0,3.0,No,2022-01-05,2026,,3.175144,€263K,40.0,,RES,Normal,High,Medium,
260502,21 K. Rogoziński,19,Poland,52,66,Wisła Płock,190000.0,600.0,1292,Right,1.0,3.0,2.0,No,2021-01-25,2023,,3.175144,€375K,77.0,,RES,Lean,High,Medium,
263036,I. Drapiński,18,Poland,55,69,Wisła Płock,275000.0,500.0,1292,Left,1.0,2.0,2.0,No,2021-07-02,2024,,3.175144,€543K,21.0,,RES,Normal,Medium,Medium,
259642,21 B. Bautista,23,Uruguay,53,59,Club Atlético Rentistas,140000.0,2000.0,1292,Right,1.0,2.0,2.0,No,2021-04-22,2024,,2.721552,€329K,15.0,,RES,Normal,Medium,Medium,
268078,D. Hafstad,18,Norway,53,70,Tromsø IL,240000.0,500.0,1292,Right,1.0,2.0,2.0,No,2022-02-08,2023,,3.175144,€450K,29.0,,RES,Lean,Medium,Medium,
258401,21 S. Núñez,20,Uruguay,52,66,Club Atlético Peñarol,190000.0,500.0,1292,Right,1.0,3.0,2.0,No,2020-07-01,2024,,3.175144,€527K,14.0,,SUB,Lean,High,Low,
254833,21 S. Kimura,18,Japan,58,70,FC Tokyo,450000.0,500.0,1292,Right,1.0,3.0,2.0,No,2020-01-01,2023,,3.628736,€653K,47.0,,RES,Normal,Medium,Medium,
261667,22 M. O'Brien,18,Republic of Ireland,49,60,Longford Town,100000.0,500.0,1292,Right,1.0,2.0,2.0,No,2020-08-11,2021,,3.175144,€175K,17.0,,SUB,Normal,Medium,Medium,
255769,22 Kim Joo Hwan,20,Korea Republic,52,67,Pohang Steelers,180000.0,850.0,1292,Right,1.0,3.0,2.0,No,2020-01-01,2022,,3.175144,€338K,19.0,,RES,Normal,Medium,Medium,
271248,E. Mayenda,17,Spain,53,79,FC Sochaux-Montbéliard,375000.0,500.0,1291,Left,1.0,2.0,2.0,No,2022-07-01,2024,,3.175144,€1M,21.0,,RES,Stocky,Medium,Medium,
255615,22 Fang Xinfeng,21,China PR,47,57,Qingdao FC,100000.0,1000.0,1291,Right,1.0,2.0,2.0,No,2018-01-01,2025,,3.175144,€175K,3.0,,SUB,Lean,Low,Medium,
270568,O. Awadh,18,Saudi Arabia,49,63,Al Batin,100000.0,600.0,1291,Right,1.0,3.0,2.0,No,2022-03-11,2027,,3.175144,€228K,14.0,,SUB,Stocky,Medium,Medium,
261898,Du Zhixuan,20,China PR,48,60,Henan Songshan Longmen FC,110000.0,1000.0,1291,Right,1.0,3.0,2.0,No,2021-04-01,2023,,3.175144,€193K,15.0,,RES,Normal,Medium,Medium,
261957,22 K. Xamixidin,22,China PR,49,54,Wuhan FC,70000.0,2000.0,1291,Right,1.0,3.0,2.0,No,2021-04-01,2025,,2.721552,€114K,19.0,,SUB,Normal,Medium,Medium,
262542,22 J. Sivi,18,England,52,69,Middlesbrough,200000.0,1000.0,1291,Right,1.0,3.0,2.0,No,2021-07-01,2023,,3.175144,€505K,34.0,,RES,Lean,Medium,Medium,
255381,20 David Humanes,22,Spain,58,65,FC Academica Clinceni,160000.0,850.0,1291,Left,1.0,2.0,2.0,No,2020-01-21,2023,,3.175144,€248K,6.0,,LCB,Normal,Medium,Medium,
252305,22 C. Evans,20,Wales,58,69,Swansea City,425000.0,3000.0,1291,Right,1.0,3.0,2.0,No,2019-07-01,2022,,3.175144,€893K,38.0,,SUB,Normal,Medium,Medium,
255857,20 Mirambel,21,Spain,60,68,Extremadura UD,275000.0,850.0,1291,Right,1.0,3.0,2.0,No,2019-07-08,2020,,3.175144,€481K,29.0,,RES,Normal,Medium,Medium,
267941,D. Kanu,17,England,52,72,Charlton Athletic,220000.0,500.0,1291,Right,1.0,3.0,2.0,No,2021-08-06,2024,,2.721552,€605K,35.0,,RES,Lean,Medium,Medium,
260733,21 S. Slaven,19,Scotland,51,65,Hamilton Academical FC,140000.0,800.0,1291,Right,1.0,3.0,2.0,No,2021-01-09,2021,,3.175144,€333K,25.0,,RES,Lean,Medium,Medium,
255546,20 A. Coronel,31,Argentina,61,61,Club de Deportes Cobresal,190000.0,650.0,1291,Right,1.0,3.0,2.0,No,2020-01-01,2020,,3.175144,€257K,4.0,,RCB,Normal,Medium,Medium,
214584,F. Armani,35,Argentina,79,79,River Plate,1900000.0,10000.0,1291,Right,1.0,3.0,1.0,No,,,,3.628736,€2.7M,1.0,,SUB,Stocky,Medium,Medium,
262139,21 E. Kaşcıoğlu,19,Turkey,56,66,Denizlispor,300000.0,2000.0,1290,Right,1.0,3.0,2.0,No,2020-10-16,2025,,3.175144,€645K,71.0,,SUB,Normal,Medium,Medium,
270511,J. Haist,26,England,51,53,UCD AFC,70000.0,500.0,1290,Right,1.0,2.0,2.0,No,2022-07-07,2022,,3.628736,€114K,10.0,,SUB,Normal,Medium,Medium,
259567,21 A. Şahindere,17,Turkey,55,76,Gençlerbirliği SK,375000.0,500.0,1290,Right,1.0,2.0,2.0,No,2019-01-03,2021,,3.175144,€1.1M,55.0,,RES,Lean,Low,Medium,
271045,E. Aarflot,18,Norway,53,70,Tromsø IL,240000.0,500.0,1290,Right,1.0,2.0,2.0,No,2022-08-01,2025,,3.175144,€450K,18.0,,SUB,Normal,Medium,Medium,
263613,22 S. El Baset,20,Finland,57,65,FC Ingolstadt 04,325000.0,2000.0,1290,Left,1.0,2.0,2.0,No,2021-07-01,2023,,3.175144,€569K,50.0,,RES,Normal,Low,Medium,
258476,21 F. Panjeskovic,17,Denmark,53,73,Lyngby BK,240000.0,500.0,1290,Right,1.0,3.0,2.0,No,2020-07-08,2022,,3.628736,€540K,24.0,,RES,Normal,Medium,Medium,
270835,N. Wiesinger,19,Austria,57,70,SV Ried,375000.0,950.0,1290,Right,1.0,3.0,2.0,No,2022-07-01,2023,,3.628736,€778K,44.0,,SUB,Normal,Medium,Medium,
269836,E. Uzunhan,21,Turkey,55,64,Beşiktaş JK,275000.0,4000.0,1290,Left,1.0,2.0,2.0,No,2022-07-19,2027,,3.175144,€605K,24.0,,SUB,Normal,Low,High,
209960,Pacheco,30,Spain,78,79,Deportivo Alavés,10500000.0,11000.0,1290,Left,1.0,2.0,1.0,Yes,2015-08-07,2023,,3.628736,€17.6M,1.0,,GK,Normal,Medium,Medium,
253079,22 M. Sibyani,20,Saudi Arabia,53,68,Al Faisaly,210000.0,2000.0,1290,Right,1.0,3.0,2.0,No,2019-08-23,2024,,3.628736,€478K,87.0,,RES,Normal,Medium,Medium,
267601,H. Røsten,17,Norway,55,75,Rosenborg BK,325000.0,500.0,1290,Right,1.0,2.0,2.0,No,2022-01-01,2024,,3.628736,€731K,16.0,,SUB,Lean,Medium,Medium,
253480,20 J. Wilczyński,17,Poland,51,73,Arka Gdynia,80000.0,500.0,1290,Left,1.0,2.0,2.0,No,2019-09-24,2021,,3.175144,€188K,38.0,,RES,Normal,Medium,Medium,
